tweet_id,favorites,retweets,followers_count
681579835668455424,3743,1410,7413826
681523177663676416,15122,6276,7413826
681340665377193984,1732,302,7413826
681339448655802368,9802,4380,7413826
681320187870711809,2803,819,7413826
681302363064414209,4170,1978,7413826
681297372102656000,3375,1032,7413826
681281657291280384,3400,1188,7413826
681261549936340994,1537,297,7413826
681242418453299201,1582,584,7413826
681231109724700672,2526,521,7413826
681193455364796417,3922,1610,7413826
680970795137544192,2567,719,7413826
680959110691590145,4804,2152,7413826
680940246314430465,3403,1140,7413826
680934982542561280,2195,476,7413826
680913438424612864,2526,667,7413826
680889648562991104,1865,395,7413826
680836378243002368,3648,1431,7413826
680805554198020098,2287,715,7413826
680801747103793152,2501,894,7413826
680798457301471234,3020,1122,7413826
680609293079592961,2782,770,7413826
680583894916304897,3816,1449,7413826
680497766108381184,4469,2060,7413826
680494726643068929,1805,519,7413826
680473011644985345,2683,804,7413826
680440374763077632,1534,546,7413826
680221482581123072,1535,310,7413826
680206703334408192,2989,1266,7413826
680191257256136705,2266,546,7413826
680176173301628928,4115,1690,7413826
680161097740095489,2440,791,7413826
680145970311643136,3815,1876,7413826
680130881361686529,2418,1022,7413826
680115823365742593,2868,977,7413826
680100725817409536,3768,1475,7413826
680085611152338944,13485,9601,7413826
680070545539371008,2711,944,7413826
680055455951884288,17600,7662,7413826
679877062409191424,2074,691,7413826
679872969355714560,2292,714,7413826
679862121895714818,2588,670,7413826
679854723806179328,3019,1330,7413826
679844490799091713,2498,828,7413826
679828447187857408,38180,15115,7413826
679777920601223168,3245,1201,7413826
679736210798047232,2203,858,7413826
679729593985699840,2279,884,7413826
679722016581222400,1741,506,7413826
679530280114372609,5019,2233,7413826
679527802031484928,2784,778,7413826
679511351870550016,3549,1375,7413826
679503373272485890,3324,1596,7413826
679475951516934144,2208,687,7413826
679462823135686656,33417,20273,7413826
679405845277462528,2505,1293,7413826
679158373988876288,22617,8724,7413826
679148763231985668,2916,1107,7413826
679132435750195208,3118,1244,7413826
679111216690831360,6260,2742,7413826
679062614270468097,17958,8826,7413826
679047485189439488,2367,733,7413826
679001094530465792,2968,1326,7413826
678991772295516161,2442,1262,7414425
678969228704284672,1722,497,7413826
678800283649069056,2703,970,7413826
678798276842360832,3659,1276,7413826
678774928607469569,2931,993,7413826
678767140346941444,3708,1467,7413826
678764513869611008,1716,513,7413826
678755239630127104,7506,3554,7413826
678740035362037760,3946,1827,7413826
678708137298427904,5840,2609,7413826
678675843183484930,3017,1591,7413826
678643457146150913,2152,457,7413826
678446151570427904,4194,1686,7413826
678424312106393600,5680,2729,7413826
678410210315247616,4440,1958,7413826
678399652199309312,82250,33965,7413826
678396796259975168,1669,451,7413826
678389028614488064,1961,452,7413826
678380236862578688,2556,969,7413826
678341075375947776,1808,578,7413826
678334497360859136,1366,283,7413826
678278586130948096,12026,6507,7413826
678255464182861824,1660,398,7413826
678023323247357953,2018,414,7413826
678021115718029313,14422,6817,7413826
677961670166224897,3579,1803,7413826
677918531514703872,1411,439,7413826
677895101218201600,5052,2256,7413826
677716515794329600,3190,1034,7413826
677700003327029250,3559,1541,7413826
677698403548192770,1282,340,7413826
677687604918272002,2591,900,7413826
677673981332312066,3502,1607,7413826
677662372920729601,2040,1045,7413826
677644091929329666,1964,850,7413826
677573743309385728,2240,775,7413826
677565715327688705,1351,486,7413826
677557565589463040,2547,1244,7413826
677547928504967168,7247,3884,7413826
677530072887205888,1121,242,7413826
677335745548390400,3185,1914,7413826
677334615166730240,1423,314,7413826
677331501395156992,1141,253,7413826
677328882937298944,3797,1595,7413826
677314812125323265,1718,573,7413826
677301033169788928,1303,437,7413826
677269281705472000,2087,753,7413826
677228873407442944,3704,1745,7413826
677187300187611136,2856,985,7413826
676975532580409345,2897,1142,7413838
676957860086095872,2307,862,7413838
676949632774234114,1360,422,7413838
676948236477857792,2274,929,7413838
676946864479084545,1779,404,7413838
676942428000112642,2167,810,7413838
676936541936185344,13258,5235,7413838
676916996760600576,3092,1918,7413838
676897532954456065,2356,769,7413838
676864501615042560,2202,758,7413838
676821958043033607,24066,16641,7413838
676819651066732545,1881,705,7413838
676811746707918848,1477,451,7413838
676776431406465024,5205,2140,7413838
676617503762681856,3023,1048,7413838
676613908052996102,1140,207,7413839
676606785097199616,1963,466,7413839
676603393314578432,1224,416,7413839
676593408224403456,4770,2295,7413839
676590572941893632,957,135,7413839
676588346097852417,2437,851,7413839
676582956622721024,1257,299,7413839
676575501977128964,2700,1192,7413839
676533798876651520,1959,595,7413839
676496375194980353,1583,569,7413839
676470639084101634,12108,4961,7413839
676440007570247681,1796,709,7413839
676430933382295552,1459,365,7413839
676263575653122048,2166,581,7413839
676237365392908289,1276,312,7413839
676219687039057920,77976,32976,7413839
676215927814406144,1812,623,7413839
676191832485810177,2370,1091,7413839
676146341966438401,1995,710,7413839
676121918416756736,2229,1232,7413839
676101918813499392,2927,1230,7413839
676098748976615425,3135,1529,7413839
676089483918516224,1372,456,7413839
675898130735476737,1705,607,7413839
675891555769696257,2221,927,7413839
675888385639251968,2471,1019,7413839
675878199931371520,4344,1481,7413839
675870721063669760,1708,605,7413839
675853064436391936,2793,1378,7413839
675849018447167488,978,161,7413839
675845657354215424,2375,943,7413839
675822767435051008,1585,566,7414438
675820929667219457,1093,244,7413839
675798442703122432,10652,3587,7413839
675781562965868544,1683,503,7413839
675740360753160193,1211,367,7413839
675710890956750848,1963,877,7413839
675707330206547968,2063,736,7413839
675706639471788032,670,103,7413839
675534494439489536,1884,441,7413839
675531475945709568,1223,409,7413839
675522403582218240,1079,302,7413839
675517828909424640,1355,485,7413839
675501075957489664,17760,6147,7413839
675497103322386432,3256,1374,7413839
675489971617296384,1348,629,7413839
675483430902214656,1915,1025,7413839
675432746517426176,1583,597,7413839
675372240448454658,1760,534,7413839
675362609739206656,1084,242,7413839
675354435921575936,33965,18128,7413839
675349384339542016,4060,2387,7413839
675334060156301312,2885,1364,7413839
675166823650848770,3741,1709,7413839
675153376133427200,6510,2752,7413839
675149409102012420,3874,1775,7413839
675147105808306176,977,253,7413839
675146535592706048,1239,329,7413839
675145476954566656,2210,954,7413839
675135153782571009,1341,521,7413839
675113801096802304,2017,822,7413839
675111688094527488,996,266,7413839
675109292475830276,2890,1197,7413839
675047298674663426,1097,344,7413839
675015141583413248,2807,1264,7413839
675006312288268288,1013,238,7413839
675003128568291329,1604,501,7413839
674999807681908736,2328,1159,7413839
674805413498527744,888,370,7414438
674800520222154752,3105,904,7413839
674793399141146624,2588,1150,7413839
674790488185167872,1141,267,7413839
674788554665512960,837,219,7413839
674781762103414784,2071,1270,7413839
674774481756377088,1165,501,7413839
674767892831932416,1890,837,7413839
674764817387900928,812,250,7413839
674754018082705410,1403,470,7413839
674752233200820224,1509,487,7413839
674743008475090944,1450,582,7413839
674742531037511680,503,54,7413839
674739953134403584,1144,417,7413839
674737130913071104,664,96,7413839
674690135443775488,1186,490,7413839
674670581682434048,1668,688,7413839
674664755118911488,953,266,7413839
674646392044941312,1486,526,7413839
674644256330530816,1062,284,7413839
674638615994089473,1736,609,7413839
674632714662858753,1548,603,7413839
674606911342424069,964,103,7413839
674468880899788800,6415,2163,7413839
674447403907457024,1093,374,7413839
674436901579923456,1150,414,7413838
674422304705744896,1479,558,7413838
674416750885273600,705,147,7413838
674410619106390016,1233,485,7413838
674394782723014656,1545,602,7413838
674372068062928900,871,324,7413838
674330906434379776,579,76,7413838
674318007229923329,1455,540,7413838
674307341513269249,11655,7283,7413838
674291837063053312,15196,6180,7413838
674271431610523648,1616,764,7413838
674269164442398721,925,238,7413838
674265582246694913,1687,891,7413838
674262580978937856,1341,479,7413838
674255168825880576,1515,586,7413838
674082852460433408,777,179,7413838
674075285688614912,1004,301,7413838
674063288070742018,6549,2331,7413838
674053186244734976,3420,1363,7413838
674051556661161984,1488,504,7413838
674045139690631169,1463,670,7413838
674042553264685056,740,134,7413838
674038233588723717,1131,429,7413838
674036086168010753,869,226,7413838
674024893172875264,1833,1288,7413838
674019345211760640,1167,313,7413838
674014384960745472,1609,676,7413838
674008982932058114,1233,369,7413838
673956914389192708,2002,1010,7413838
673919437611909120,1198,383,7413838
673906403526995968,3282,1691,7413838
673887867907739649,959,263,7413838
673716320723169284,3153,795,7413838
673715861853720576,3638,2185,7413838
673711475735838725,1068,309,7413838
673709992831262724,874,284,7413838
673708611235921920,1104,300,7413838
673707060090052608,1126,406,7413838
673705679337693185,1290,414,7413838
673700254269775872,1478,596,7413838
673697980713705472,3901,2048,7413838
673689733134946305,1783,679,7413838
673688752737402881,1295,518,7413838
673686845050527744,1484,456,7413838
673680198160809984,1409,485,7413838
673662677122719744,1280,377,7413838
673656262056419329,736,253,7413838
673636718965334016,1147,379,7413838
673612854080196609,1628,752,7413838
673583129559498752,1223,385,7413838
673580926094458881,852,276,7413838
673576835670777856,1420,585,7413838
673363615379013632,1049,320,7413838
673359818736984064,1489,697,7413838
673355879178194945,1532,608,7413838
673352124999274496,1696,562,7413839
673350198937153538,761,222,7413839
673345638550134785,2594,1331,7413839
673343217010679808,1000,280,7413839
673342308415348736,1303,612,7413839
673320132811366400,13819,8289,7413839
673317986296586240,889,271,7413839
673295268553605120,7708,3293,7413839
673270968295534593,1091,384,7413839
673240798075449344,1454,761,7413839
673213039743795200,2306,882,7413839
673148804208660480,1735,655,7413839
672997845381865473,2013,750,7413839
672995267319328768,979,309,7413839
672988786805112832,1001,303,7414438
672984142909456390,1281,563,7413839
672980819271634944,1857,1038,7413839
672975131468300288,1722,952,7413839
672970152493887488,974,369,7413839
672968025906282496,1345,568,7413839
672964561327235073,1457,663,7413839
672902681409806336,1397,526,7413839
672898206762672129,916,436,7413839
672884426393653248,1586,858,7413839
672877615439593473,1054,381,7413839
672834301050937345,1341,591,7413839
672828477930868736,1276,508,7413839
672640509974827008,996,334,7413839
672622327801233409,1324,514,7413839
672614745925664768,1251,606,7413839
672609152938721280,1142,404,7413839
672604026190569472,1141,419,7413839
672594978741354496,1356,626,7413839
672591762242805761,973,345,7413839
672591271085670400,747,194,7413839
672538107540070400,1053,383,7413839
672523490734551040,660,178,7413839
672488522314567680,1143,454,7413839
672482722825261057,1162,629,7413839
672481316919734272,730,128,7413839
672475084225949696,1468,725,7413839
672466075045466113,1384,559,7413839
672272411274932228,6607,3516,7413839
672267570918129665,1534,635,7413839
672264251789176834,1174,353,7413839
672256522047614977,2884,1611,7414438
672254177670729728,1468,765,7413839
672248013293752320,1764,631,7413839
672245253877968896,702,162,7413839
672239279297454080,915,330,7413839
672231046314901505,1881,1050,7413839
672222792075620352,804,219,7413840
672205392827572224,2315,1200,7413840
672169685991993344,1042,383,7413840
672160042234327040,886,371,7413840
672139350159835138,1786,744,7413840
672125275208069120,2462,1186,7413840
672095186491711488,1019,379,7413840
672082170312290304,960,378,7413840
672068090318987265,1326,533,7413840
671896809300709376,8652,4310,7413840
671891728106971137,1356,588,7413840
671882082306625538,3547,1426,7413840
671879137494245376,1452,712,7413840
671874878652489728,1278,578,7413840
671866342182637568,1151,518,7413840
671855973984772097,929,469,7413840
671789708968640512,7229,3615,7413840
671768281401958400,1222,544,7413840
671763349865160704,1721,956,7413840
671744970634719232,1379,798,7413840
671743150407421952,757,238,7413840
671735591348891648,1480,783,7413840
671729906628341761,8703,4522,7413840
671561002136281088,13130,7491,7413841
671550332464455680,937,215,7413841
671547767500775424,1386,616,7413841
671544874165002241,2032,1085,7413841
671542985629241344,1117,587,7413841
671538301157904385,946,411,7413841
671536543010570240,1207,424,7413842
671533943490011136,1043,599,7413842
671528761649688577,857,267,7413842
671520732782923777,1429,544,7413842
671518598289059840,970,302,7413842
671511350426865664,1648,751,7413842
671504605491109889,7193,3661,7413842
671497587707535361,937,461,7413842
671488513339211776,1035,486,7413842
671486386088865792,595,212,7413842
671485057807351808,780,239,7413842
671390180817915904,1451,759,7413842
671362598324076544,1136,301,7413842
671357843010908160,409,151,7413842
671355857343524864,490,117,7413842
671347597085433856,987,444,7413842
671186162933985280,753,220,7413842
671182547775299584,1151,358,7413842
671166507850801152,895,365,7413842
671163268581498880,1699,1144,7413842
671159727754231808,386,84,7413842
671154572044468225,740,226,7413842
671151324042559489,688,160,7413842
671147085991960577,691,237,7413842
671141549288370177,1199,676,7413842
671138694582165504,954,419,7413842
671134062904504320,768,200,7413842
671122204919246848,3581,2610,7413842
671115716440031232,1389,800,7413842
671109016219725825,1173,455,7413842
670995969505435648,1128,303,7413842
670842764863651840,25121,9055,7413842
670840546554966016,609,204,7413842
670838202509447168,1141,722,7413842
670833812859932673,462,128,7413842
670832455012716544,750,226,7413842
670826280409919488,5690,4213,7413842
670823764196741120,793,198,7413842
670822709593571328,628,100,7413842
670815497391357952,3247,1598,7413842
670811965569282048,1158,277,7413842
670807719151067136,1178,507,7413842
670804601705242624,2016,989,7413842
670803562457407488,349,91,7413842
670797304698376195,752,245,7413842
670792680469889025,853,288,7413842
670789397210615808,677,248,7413842
670786190031921152,615,208,7413842
670783437142401025,835,409,7413842
670782429121134593,1607,801,7413842
670780561024270336,799,297,7413842
670778058496974848,336,74,7413842
670764103623966721,1100,437,7413842
670755717859713024,456,116,7413842
670733412878163972,987,528,7413842
670727704916926465,849,374,7413842
670717338665226240,1244,512,7413842
670704688707301377,781,383,7413842
670691627984359425,602,252,7413842
670679630144274432,764,296,7413842
670676092097810432,258,45,7413842
670668383499735048,10978,5227,7413842
670474236058800128,1568,791,7413842
670468609693655041,359,87,7413842
670465786746662913,990,573,7413842
670452855871037440,562,215,7413842
670449342516494336,1220,695,7413842
670444955656130560,6867,2051,7413842
670442337873600512,661,204,7413842
670435821946826752,1077,537,7413842
670434127938719744,1439,669,7413842
670433248821026816,334,118,7413842
670428280563085312,1417,657,7413842
670427002554466305,531,170,7413842
670421925039075328,1342,660,7413842
670420569653809152,642,328,7413842
670417414769758208,581,333,7413842
670411370698022913,2078,933,7413842
670408998013820928,570,234,7413842
670403879788544000,444,163,7413842
670385711116361728,577,220,7413842
670374371102445568,761,278,7413842
670361874861563904,338,69,7413842
670338931251150849,438,114,7413843
670319130621435904,3947,1275,7413843
670303360680108032,435,139,7413843
670290420111441920,724,298,7413843
670093938074779648,1057,349,7413843
670086499208155136,714,262,7413843
670079681849372674,2276,1291,7413843
670073503555706880,1607,820,7413843
670069087419133954,648,252,7413843
670061506722140161,785,353,7413843
670055038660800512,684,342,7413843
670046952931721218,660,181,7413843
670040295598354432,771,115,7413843
670037189829525505,600,288,7413843
670003130994700288,342,96,7413843
669993076832759809,332,87,7413843
669972011175813120,455,168,7413843
669970042633789440,308,63,7413843
669942763794931712,521,173,7413843
669926384437997569,384,108,7413843
669923323644657664,242,59,7413843
669753178989142016,834,417,7413843
669749430875258880,278,67,7413843
669684865554620416,534,91,7413843
669683899023405056,398,114,7413843
669682095984410625,362,137,7413843
669680153564442624,682,299,7413843
669661792646373376,821,455,7413843
669625907762618368,3615,1874,7413843
669603084620980224,966,379,7413843
669597912108789760,524,156,7413843
669583744538451968,1522,964,7413843
669573570759163904,447,147,7413843
669571471778410496,1621,1050,7413843
669567591774625800,241,59,7413843
669564461267722241,397,128,7413843
669393256313184256,375,79,7413843
669375718304980992,1370,755,7413843
669371483794317312,508,187,7413843
669367896104181761,474,164,7413843
669363888236994561,643,237,7413843
669359674819481600,376,127,7413843
669354382627049472,2777,1315,7413843
669353438988365824,662,266,7413843
669351434509529089,449,194,7413843
669328503091937280,1032,432,7413843
669327207240699904,586,120,7413843
669324657376567296,507,214,7413843
669216679721873412,1213,416,7413843
669214165781868544,451,177,7413843
669203728096960512,1029,495,7413843
669037058363662336,676,323,7413843
669015743032369152,756,385,7413843
669006782128353280,590,260,7413843
669000397445533696,21338,6593,7413843
668994913074286592,451,241,7413843
668992363537309700,762,358,7413843
668989615043424256,698,338,7413843
668988183816871936,921,489,7413843
668986018524233728,566,173,7413843
668981893510119424,553,318,7413843
668979806671884288,811,358,7413843
668975677807423489,1334,602,7413843
668967877119254528,150,25,7413843
668960084974809088,722,247,7413843
668955713004314625,284,74,7413843
668932921458302977,273,59,7413843
668902994700836864,325,104,7413843
668892474547511297,408,156,7413843
668872652652679168,541,308,7413843
668852170888998912,464,172,7413843
668826086256599040,446,143,7413843
668815180734689280,583,282,7413843
668779399630725120,717,382,7413843
668655139528511488,543,225,7413843
668645506898350081,917,558,7413843
668643542311546881,900,546,7413843
668641109086707712,1096,556,7413843
668636665813057536,1066,504,7413843
668633411083464705,2884,1709,7413843
668631377374486528,736,326,7413843
668627278264475648,326,118,7413843
668625577880875008,398,140,7413843
668623201287675904,1478,803,7413843
668620235289837568,208,44,7413843
668614819948453888,622,323,7413843
668587383441514497,1700,1115,7413843
668567822092664832,252,58,7413844
668544745690562560,533,236,7413844
668542336805281792,472,223,7413844
668537837512433665,256,78,7413844
668528771708952576,473,232,7413844
668507509523615744,333,111,7413844
668496999348633600,421,135,7413844
668484198282485761,435,242,7413844
668480044826800133,472,153,7413844
668466899341221888,901,530,7413844
668297328638447616,633,307,7413844
668291999406125056,252,32,7413844
668286279830867968,517,142,7413844
668274247790391296,844,236,7413844
668268907921326080,564,243,7413844
668256321989451776,1332,637,7413844
668248472370458624,1012,502,7413844
668237644992782336,6353,2939,7413844
668226093875376128,304,107,7413844
668221241640230912,519,204,7413844
668204964695683073,563,200,7413844
668190681446379520,666,200,7413844
668171859951755264,503,202,7413844
668154635664932864,508,325,7413844
668142349051129856,575,295,7413844
668113020489474048,677,252,7413843
667937095915278337,1293,817,7413843
667924896115245057,307,114,7413843
667915453470232577,214,58,7413843
667911425562669056,499,311,7413843
667902449697558528,861,385,7413843
667886921285246976,1918,1121,7413843
667885044254572545,836,504,7413843
667878741721415682,400,122,7413843
667873844930215936,640,417,7413843
667866724293877760,3055,1062,7413843
667861340749471744,244,79,7413843
667832474953625600,293,63,7413843
667806454573760512,1071,512,7413843
667801013445750784,335,97,7413843
667793409583771648,710,336,7413843
667782464991965184,420,250,7413843
667773195014021121,240,58,7413843
667766675769573376,449,224,7413843
667728196545200128,381,152,7413843
667724302356258817,492,327,7413843
667550904950915073,0,35,7413843
667550882905632768,0,33,7413843
667549055577362432,5888,2335,7413843
667546741521195010,338,128,7413843
667544320556335104,881,538,7413843
667538891197542400,209,67,7413843
667534815156183040,829,552,7413843
667530908589760512,478,246,7413843
667524857454854144,1728,1137,7413843
667517642048163840,374,196,7413843
667509364010450944,6877,2175,7413843
667502640335572993,539,224,7413843
667495797102141441,532,280,7413843
667491009379606528,540,232,7413843
667470559035432960,259,100,7413843
667455448082227200,194,60,7413843
667453023279554560,319,91,7413843
667443425659232256,797,592,7413843
667437278097252352,453,243,7413843
667435689202614272,308,84,7413843
667405339315146752,473,221,7413843
667393430834667520,197,58,7413843
667369227918143488,371,167,7413843
667211855547486208,499,245,7413843
667200525029539841,621,265,7413843
667192066997374976,389,109,7413843
667188689915760640,753,424,7413843
667182792070062081,14480,6327,7413843
667177989038297088,192,55,7413843
667176164155375616,615,469,7413843
667174963120574464,247,84,7413843
667171260800061440,224,91,7413843
667165590075940865,2721,1164,7413843
667160273090932737,260,62,7413842
667152164079423490,48316,17431,7413842
667138269671505920,4666,2253,7413842
667119796878725120,331,128,7413842
667090893657276420,338,129,7413842
667073648344346624,408,124,7413842
667070482143944705,84,14,7413842
667065535570550784,167,48,7413842
667062181243039745,219,55,7413842
667044094246576128,185,51,7413842
667012601033924608,452,226,7413842
666996132027977728,247,96,7413842
666983947667116034,2575,996,7413842
666837028449972224,827,560,7413842
666835007768551424,217,80,7413842
666826780179869698,255,97,7413842
666817836334096384,523,254,7413842
666804364988780544,242,94,7413842
666786068205871104,765,488,7413842
666781792255496192,389,199,7413842
666776908487630848,351,175,7413842
666739327293083650,238,66,7413842
666701168228331520,430,219,7413842
666691418707132416,189,47,7414441
666649482315059201,1119,627,7413842
666644823164719104,232,83,7413842
666454714377183233,519,208,7413842
666447344410484738,104,20,7413842
666437273139982337,124,48,7413842
666435652385423360,165,53,7413842
666430724426358785,316,197,7413842
666428276349472768,165,83,7413842
666421158376562688,315,111,7413842
666418789513326592,123,46,7413842
666411507551481857,440,324,7413842
666407126856765440,107,40,7413842
666396247373291520,167,84,7413842
666373753744588802,186,92,7413842
666362758909284353,771,565,7413842
666353288456101888,218,71,7413842
666345417576210432,290,133,7413842
666337882303524864,197,90,7413842
666293911632134144,494,352,7413842
666287406224695296,146,64,7413842
666273097616637952,174,76,7413842
666268910803644416,102,35,7413842
666104133288665088,14183,6505,7413842
666102155909144576,80,12,7413842
666099513787052032,153,67,7413842
666094000022159362,163,73,7413842
666082916733198337,116,44,7413842
666073100786774016,319,162,7413842
666071193221509120,145,59,7413842
666063827256086533,471,216,7413842
666058600524156928,111,57,7413842
666057090499244032,294,141,7413842
666055525042405380,433,246,7413842
666051853826850816,1208,842,7413842
666050758794694657,132,59,7413842
666049248165822465,107,40,7413842
666044226329800704,296,139,7413842
666033412701032449,125,44,7413842
666029285002620928,129,47,7413842
666020888022790149,2545,508,7413842
